"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:6Z4HaTn38zy0eU4XOoOC1d","夜祭音頭","spotify:artist:4SJ7qRgJYNXB9Yttzs4aSa","緑黄色社会","spotify:album:52L3mBM4fJScIXRd92Qfv1","夜祭音頭","spotify:artist:4SJ7qRgJYNXB9Yttzs4aSa","緑黄色社会","2024-05-21","https://i.scdn.co/image/ab67616d0000b2738407fef737f2b3d859c04a1c","1","1","205146","https://p.scdn.co/mp3-preview/17c7e305334dd099908aafc5875ec43645a242e6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","JPU902401470","","2024-05-24T05:12:01Z"
"spotify:track:7sxb5C2mE0l5xfSL9M2hxQ","Nice to Meet You","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","spotify:album:72DMNLy4QTiAK5hxjnV7GH","Nice to Meet You","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","2024-05-24","https://i.scdn.co/image/ab67616d0000b2731d060976af0e642e97db3b2b","1","1","190760","https://p.scdn.co/mp3-preview/89dd3e8cc8bd46d89b681aae83a0759196143fe5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","USUM72404007","","2024-05-24T05:09:52Z"
"spotify:track:6RtPijgfPKROxEzTHNRiDp","Rude","spotify:artist:0DxeaLnv6SyYk2DOqkLO8c","MAGIC!","spotify:album:0RZ4Ct4vegYBmL9g88TBNi","Don't Kill the Magic","spotify:artist:0DxeaLnv6SyYk2DOqkLO8c","MAGIC!","2014-06-25","https://i.scdn.co/image/ab67616d0000b273604f8ac39f15d287e251f193","1","1","224840","https://p.scdn.co/mp3-preview/7cdc54190cf06e5269d8406c5a7bba71a7e04cf1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","CAV161300016","","2024-05-21T16:49:59Z"
"spotify:track:7GVUmCP00eSsqc4tzj1sDD","Come and Get Your Love - Single Version","spotify:artist:0w7HLMvZOHatWVbAKee1zF","Redbone","spotify:album:5Gf5m9M6RiK2lkjpbP0xRu","Come and Get Your Love","spotify:artist:0w7HLMvZOHatWVbAKee1zF","Redbone","1973-11-01","https://i.scdn.co/image/ab67616d0000b27346814e1b44e54d806753801e","1","1","205933","https://p.scdn.co/mp3-preview/beb70a209af1e258ff3af3a01c92cc6a7295c7bb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","USSM17300653","","2024-05-21T16:05:00Z"
"spotify:track:1qG7RYyOShZJ2hn6XNagUa","獨上C樓","spotify:artist:6iUs0Aijnu60VAAf8Aj2YM, spotify:artist:25rFapdPzsR0PEl8dFWL3I","YELLOW黃宣, 范曉萱","spotify:album:3vS0CFZxM60af5Y195yu2J","浮世擊","spotify:artist:6iUs0Aijnu60VAAf8Aj2YM","YELLOW黃宣","2020-10-12","https://i.scdn.co/image/ab67616d0000b2738cb5cb7f800217674a0755ca","1","5","245520","https://p.scdn.co/mp3-preview/6de1f40814d0431a077ee284656974cd322619a3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","TWFM51901003","","2024-05-19T02:22:11Z"
"spotify:track:2LHIAzCOGGrtcVS9PRcx3n","Never Let Me Go","spotify:artist:4JEWCpMIrw4HJgsAlkblBo, spotify:artist:3ljK3UprmcWotHs686486V, spotify:artist:3dz5vxw8WxPgcbD2HIVN5D","Copenhagen Jazzexperience, Jacob Christoffersen, Claus Waidtløw","spotify:album:6dXuEdo9u0rM102nuJcf4p","Everything I Love","spotify:artist:4JEWCpMIrw4HJgsAlkblBo, spotify:artist:3ljK3UprmcWotHs686486V, spotify:artist:3dz5vxw8WxPgcbD2HIVN5D","Copenhagen Jazzexperience, Jacob Christoffersen, Claus Waidtløw","2023-11-17","https://i.scdn.co/image/ab67616d0000b273177aefaf8948e7bd2a96496d","1","2","323184","https://p.scdn.co/mp3-preview/9a26cea847a8815f27940940a3e215be8e171504?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","DGA052328568","","2024-05-18T23:16:28Z"
"spotify:track:2JOEPbuwVf0nafGnMSVEhH","My Favorite Things","spotify:artist:2hGh5VOeeqimQFxqXvfCUf","John Coltrane","spotify:album:3i7sNgNRwyGQmNP0CPuOM0","My Favorite Things (Deluxe Edition)","spotify:artist:2hGh5VOeeqimQFxqXvfCUf","John Coltrane","1961","https://i.scdn.co/image/ab67616d0000b273268f559dbc4714939d575d8c","1","1","824133","https://p.scdn.co/mp3-preview/f5c11004f9f6e5d44398a33ce77a60139fd5e9a7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","USAT20002141","","2024-05-18T23:11:06Z"
"spotify:track:5fKTkCOpnyJko7jZqpbJnX","Last Dance","spotify:artist:2eogQKWWoohI3BSnoG7E2U","Donna Summer","spotify:album:1DeQ0MqQiY2RpMSMFEsILA","On The Radio: Greatest Hits Volumes I & II","spotify:artist:2eogQKWWoohI3BSnoG7E2U","Donna Summer","1979-10-15","https://i.scdn.co/image/ab67616d0000b2731f9e9f704f7dc5bfd0063e72","1","9","296506","https://p.scdn.co/mp3-preview/00cd2c4361f96fc8fba2041f7000c4e98dec997a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","USIR20200671","","2024-05-18T23:09:38Z"
"spotify:track:78idK1ANg6tbO8d67GD09B","Country Road","spotify:artist:6ZFv3wQwwWPiVDWhv0mjQK","Toots & The Maytals","spotify:album:7a341nZsSfwyBsq1tMPETz","Funky Kingston","spotify:artist:6ZFv3wQwwWPiVDWhv0mjQK","Toots & The Maytals","1973-01-01","https://i.scdn.co/image/ab67616d0000b273c791c7423d7b3b9f02fb093a","1","8","205200","https://p.scdn.co/mp3-preview/6158a914ffdd351ae03840094bd4b78661a1e2fe?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","USIR27300008","","2024-05-18T23:09:14Z"
"spotify:track:2jAojvUaPoHPFSPpF0UNRo","Glass Onion - Remastered 2009","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","spotify:album:1klALx0u4AavZNEvC4LrTL","The Beatles (Remastered)","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","1968-11-22","https://i.scdn.co/image/ab67616d0000b2734ce8b4e42588bf18182a1ad2","1","3","137840","https://p.scdn.co/mp3-preview/ebb3d8360c09e82fbe8e14bf92394c498a231164?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","GBAYE0601646","","2024-05-18T23:08:45Z"
"spotify:track:7DD1ojeTUwnW65g5QuZw7X","I Will Survive - 1981 Re-recording","spotify:artist:6V6WCgi7waF55bJmylC4H5","Gloria Gaynor","spotify:album:77n9CO1gHYQDazdANnyStg","I Will Survive","spotify:artist:6V6WCgi7waF55bJmylC4H5","Gloria Gaynor","1981","https://i.scdn.co/image/ab67616d0000b2738fe438c0dce2d985ba65197c","1","1","261173","https://p.scdn.co/mp3-preview/33a859e62896e1de1a741b2ab3190fbb78e90639?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","NLG620408677","","2024-05-18T23:07:40Z"
"spotify:track:1ip1ULxxvAzaqH3VqKObdu","Can't Take My Eyes Off of You - Black Box Mix","spotify:artist:6V6WCgi7waF55bJmylC4H5","Gloria Gaynor","spotify:album:3mn5uMVqqN1WPA2Jwd8lfk","Gloria Gaynor '90 (All New Versions)","spotify:artist:6V6WCgi7waF55bJmylC4H5","Gloria Gaynor","1990","https://i.scdn.co/image/ab67616d0000b27374a9415776fe535089e85cf3","1","6","316000","https://p.scdn.co/mp3-preview/58e0c47943d821cc0426ef7b12fa60908c222a45?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","ITQ039000016","","2024-05-18T23:06:42Z"
"spotify:track:7rIovIsXE6kMn629b7kDig","I Will Survive","spotify:artist:6V6WCgi7waF55bJmylC4H5","Gloria Gaynor","spotify:album:1F0umQ1PItuGiP8uJDdFoX","Love Tracks","spotify:artist:6V6WCgi7waF55bJmylC4H5","Gloria Gaynor","1978-11-27","https://i.scdn.co/image/ab67616d0000b2732a1049b6d0d2b4c3c0abe7a8","1","5","296106","https://p.scdn.co/mp3-preview/a7e45bda989f63279898973fac464e39b64a1134?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","USUR10200634","","2024-05-18T23:05:50Z"
"spotify:track:6kzhXdAhArK2H5aqR1ljpk","Tomodachiijokoibitomiman","spotify:artist:3JjGQRskRjFJMpBESBtSum","Asa","spotify:album:05v6ySmc9ESRGR6fY5jPZo","Tomodachiijokoibitomiman","spotify:artist:3JjGQRskRjFJMpBESBtSum","Asa","2022-09-19","https://i.scdn.co/image/ab67616d0000b27340cf66d3ec2b6b70edb5f2c3","1","1","230240","https://p.scdn.co/mp3-preview/274d7a9faa063d65ceebbdaf9175500f09324468?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","TCJPT2200106","","2024-05-18T02:02:50Z"
"spotify:track:29WxJqIfDRMo9isV07kbJP","PARANOIA","spotify:artist:4lY2DXvRv9RPeFcUtn6PUh, spotify:artist:47mIJdHORyRerp4os813jD, spotify:artist:4ufh0WuMZh6y4Dmdnklvdl, spotify:artist:4T8NIfZmVY6TJFqVzN6X49, spotify:artist:7Icsejk4pdIhkq2KO5A0jD, spotify:artist:2wcrc3fjebDRLVdtRUa3pu","HEARTSTEEL, League of Legends, BAEKHYUN, tobi lou, ØZI, Cal Scruby","spotify:album:1RPJNNRo1WUciegpWfioAc","PARANOIA","spotify:artist:4lY2DXvRv9RPeFcUtn6PUh, spotify:artist:47mIJdHORyRerp4os813jD, spotify:artist:4ufh0WuMZh6y4Dmdnklvdl","HEARTSTEEL, League of Legends, BAEKHYUN","2023-10-23","https://i.scdn.co/image/ab67616d0000b273f0c1d3c167b32190fa42521d","1","1","198817","https://p.scdn.co/mp3-preview/58081ea37856eb944350b36649cd889f26d0b053?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","QZH6S1900806","","2024-05-18T02:02:50Z"
"spotify:track:3LZwKI90sFbwjJMMSfyPp7","逆光 - replica -","spotify:artist:2IUl3m1H1EQ7QfNbNWvgru","Vaundy","spotify:album:4LWbfv8uvEF3oz7YBFxmzn","replica","spotify:artist:2IUl3m1H1EQ7QfNbNWvgru","Vaundy","2023-11-15","https://i.scdn.co/image/ab67616d0000b2738d88fae79a837318aadcc056","1","10","237923","https://p.scdn.co/mp3-preview/05511c019f00fcd224e4f062daf6083c38c1bb8a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","JPP302300550","","2024-05-18T02:02:50Z"
"spotify:track:0p5JKxO0pVynWVcWm3lMiP","I I I","spotify:artist:5XaBNKQo65yYcjNA8wQPOk, spotify:artist:6AjW1aE0OlIoRGdnwbHgP2","宝鐘マリン, Kobo Kanaeru","spotify:album:6khDJU0RLPOsxLWNk8HJQs","I I I","spotify:artist:5XaBNKQo65yYcjNA8wQPOk, spotify:artist:6AjW1aE0OlIoRGdnwbHgP2","宝鐘マリン, Kobo Kanaeru","2024-05-04","https://i.scdn.co/image/ab67616d0000b27381bffc699c75f72c1f7313aa","1","1","185876","https://p.scdn.co/mp3-preview/f68b9446e32bb2e3315b257cbf784a452530e7aa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","JPV752408570","","2024-05-18T02:02:50Z"
"spotify:track:00ySQSYPxGTttzsTEgctqQ","單戀這件小事","spotify:artist:0UtXMxHMXhwQUI6G6TFDt1","李幸倪","spotify:album:718IdkPUNXGPIjsV6ksata","單戀這件小事","spotify:artist:0UtXMxHMXhwQUI6G6TFDt1","李幸倪","2023-04-12","https://i.scdn.co/image/ab67616d0000b2732ad778fe24e3413da3ca1d8f","1","1","220330","https://p.scdn.co/mp3-preview/704d4714cc1458ba99c5708b500e6a70e50e36a6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","HKD252300054","","2024-05-18T02:02:50Z"
"spotify:track:43iIQbw5hx986dUEZbr3eN","From The Start","spotify:artist:7gW0r5CkdEUMm42w9XpyZO","Laufey","spotify:album:1rpCHilZQkw84A3Y9czvMO","Bewitched","spotify:artist:7gW0r5CkdEUMm42w9XpyZO","Laufey","2023-09-08","https://i.scdn.co/image/ab67616d0000b27374c732f8aa0e0ccbb3d17d96","1","10","169573","https://p.scdn.co/mp3-preview/3cdcd256d89b8634adc47aebbcf6db256e3b9978?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","QMDA62312093","","2024-05-18T02:02:49Z"
"spotify:track:5hyuqT3PwqSKtH1EUSST20","嘘","spotify:artist:24b231EnCM3BkpiuWs5VBE","SID","spotify:album:201JmzIdtXjfIM1mhgqSfK","hikari","spotify:artist:24b231EnCM3BkpiuWs5VBE","SID","2009-07-01","https://i.scdn.co/image/ab67616d0000b2732246f2bb6fe78dfff00766c8","1","3","205973","https://p.scdn.co/mp3-preview/bd0458b7d09eb1bf068c3d5a84db19d292b6f18d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","JPKS00900421","","2024-05-18T02:02:49Z"
"spotify:track:4pZexRKclB82Oyzp0G01mK","つつみ込むように･･･","spotify:artist:3uyDATzOGjbGCts7v2eszk","米希亞","spotify:album:6HDgwZwj73QuaWubxCFyE8","Super Best Records -15th Celebration-","spotify:artist:3uyDATzOGjbGCts7v2eszk","米希亞","2013-02-20","https://i.scdn.co/image/ab67616d0000b27329ee6cd1adbe927a00a614f0","1","44","346000","https://p.scdn.co/mp3-preview/62998059164dee62b3db2139160ce9ee0a43a431?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","JPBV09800146","","2024-05-18T02:02:49Z"
"spotify:track:3WsaBmVMnRLvMYCoHxfbPU","3AM","spotify:artist:1opXC6lrFxsiDks53X5d3Q","AGA","spotify:album:6iNYqdyPn1qNc5uwJJWKLR","Luna","spotify:artist:1opXC6lrFxsiDks53X5d3Q","AGA","2018-01-22","https://i.scdn.co/image/ab67616d0000b273d8e96ea4236e7a1e384a19bb","1","1","266289","https://p.scdn.co/mp3-preview/979721b563ee51857a41ea76d7f074515f7cfd57?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","HKUM71600899","","2024-05-18T02:02:49Z"
"spotify:track:4Lrz9Fg8L1yncuCjjKjD4D","Hedemo Ne-Yo - LASA edit","spotify:artist:6bDWAcdtVR3WHz2xtiIPUi","Fujii Kaze","spotify:album:7Ip9X7pnkhJ4cwDoBnvneD","LOVE ALL SERVE ALL","spotify:artist:6bDWAcdtVR3WHz2xtiIPUi","Fujii Kaze","2022-03-23","https://i.scdn.co/image/ab67616d0000b2739e16930796a07f1195002389","1","3","188946","https://p.scdn.co/mp3-preview/8f32b9ca21061d561f6d9c26d186bc8bab3e5c1f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","JPPO02200421","","2024-05-18T02:02:49Z"
"spotify:track:5prbacolVEfSsv4m686D9k","我生","spotify:artist:4F0XzHNcfvvA2I0rGqIwAQ","古巨基","spotify:album:2EVm9tmlzWLuUIUzHWcI2s","我生","spotify:artist:4F0XzHNcfvvA2I0rGqIwAQ","古巨基","2006-08-25","https://i.scdn.co/image/ab67616d0000b27375ce5017ebb8d8e6eb3e44f8","1","1","211547","https://p.scdn.co/mp3-preview/404618b289cd75ead4d96ced4f36a19865ec57aa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","8","HKG580600141","","2024-05-18T02:02:48Z"
"spotify:track:0jWVUKsIoyo3zw64RaEWYg","マリーゴールド","spotify:artist:5kVZa4lFUmAQlBogl1fkd6","愛繆","spotify:album:3IvyupDEvNvU4ShuBrYQP1","マリーゴールド","spotify:artist:5kVZa4lFUmAQlBogl1fkd6","愛繆","2018-07-18","https://i.scdn.co/image/ab67616d0000b273373b993b5d31fb1189d4766e","1","1","306626","https://p.scdn.co/mp3-preview/e1804f06ef729d85bc30e9d7b93f840045b256d5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","JPWP01870687","","2024-05-18T02:02:48Z"
"spotify:track:1ZFnNl8O8zd4mef77SAd91","ひとりぼっち東京","spotify:artist:2nvl0N9GwyX69RRBMEZ4OD","結束バンド","spotify:album:5ZGzGGNAB6U7QlKpdaMu0d","結束バンド","spotify:artist:2nvl0N9GwyX69RRBMEZ4OD","結束バンド","2022-12-25","https://i.scdn.co/image/ab67616d0000b27309ca036917527fa198ead7b1","1","2","232240","https://p.scdn.co/mp3-preview/226a9d75995cd0a6511b4f446abd797c0c87d526?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","JPE302200935","","2024-05-18T02:02:48Z"
"spotify:track:3yfFvKtiFnTiQhqfucj1Ay","銀の龍の背に乗って","spotify:artist:0caDIM0rTovLDe5UdFvK1t","中島美雪","spotify:album:6tRmNJDPYqrTdCVakff4YK","銀の龍の背に乗って","spotify:artist:0caDIM0rTovLDe5UdFvK1t","中島美雪","2003-07-23","https://i.scdn.co/image/ab67616d0000b273b9701c525b9ee36aee0318f5","1","1","378560","https://p.scdn.co/mp3-preview/d4e1b5a81dd7364fbd89fb8d74bbf40e13ebd922?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","JPI800300018","","2024-05-18T02:02:48Z"
"spotify:track:4pjQ19ATjMCMFqnEF75O9T","魂のルフラン","spotify:artist:2RSmBT9gH02j53dMSw982t","高橋洋子","spotify:album:7j1OdqnevNe9r0mwxOmh15","魂のルフラン","spotify:artist:2RSmBT9gH02j53dMSw982t","高橋洋子","1997-02-21","https://i.scdn.co/image/ab67616d0000b273192ae0e3290f389801f378d9","1","1","314600","https://p.scdn.co/mp3-preview/8dc0d7682a13f153082023f2942cd93a3ee1a3f0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","JPKI09700210","","2024-05-18T02:02:48Z"
"spotify:track:2KnuaZYoGzDoHiBTNYOTXG","Billie Bossa Nova","spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH","Billie Eilish","spotify:album:0JGOiO34nwfUdDrD612dOp","Happier Than Ever","spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH","Billie Eilish","2021-07-30","https://i.scdn.co/image/ab67616d0000b2732a038d3bf875d23e4aeaa84e","1","3","196730","https://p.scdn.co/mp3-preview/2c7f53dbd5b897996ad51f072a14a227f94adfe5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","USUM72105927","","2024-05-18T02:02:47Z"
"spotify:track:0FfqyjhB6Kspvit1oOo7ax","GOLDWING","spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH","Billie Eilish","spotify:album:0JGOiO34nwfUdDrD612dOp","Happier Than Ever","spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH","Billie Eilish","2021-07-30","https://i.scdn.co/image/ab67616d0000b2732a038d3bf875d23e4aeaa84e","1","6","151536","https://p.scdn.co/mp3-preview/105087e03b2d3a55f7011fdd91ea3c8730957c81?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","USUM72105928","","2024-05-18T02:02:47Z"
"spotify:track:3ipGZWQ7Q64OA7SwFNVfy2","CH4NGE - feat. KAFU","spotify:artist:73agKiU7x2AtIEH2IAK2iS, spotify:artist:3VxmIoSoAMfL0xAAQ7jHqE","Giga, KAFU","spotify:album:192mLC4CmnfqkxQbiPj7AZ","CH4NGE","spotify:artist:73agKiU7x2AtIEH2IAK2iS","Giga","2022-06-01","https://i.scdn.co/image/ab67616d0000b273e53ce7e1e6354cb3b03facf8","1","1","132032","https://p.scdn.co/mp3-preview/a03483af9c6f705ab1fba5a1ec5d0fdbe03436f1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","JPY392200339","","2024-05-18T02:02:47Z"
"spotify:track:3tFDTIEgPYjja6IsjHeQxX","３３４１よ","spotify:artist:2SIBY7Jwq1kYng12Zguo3C","ReoNa","spotify:album:2pD99uEeXY3dmF9nFqhCFU","ガジュマル ～Heaven in the Rain～(Special Edition)","spotify:artist:2SIBY7Jwq1kYng12Zguo3C","ReoNa","2024-02-28","https://i.scdn.co/image/ab67616d0000b273ba65675197379ee67511c110","1","4","215080","https://p.scdn.co/mp3-preview/58fe19742842e995af2bb6dd5e8b2fd4ddfa9165?cid=9950ac751e34487dbbe027c4fd7f8e99","false","18","JPU902400239","","2024-05-18T02:02:47Z"
"spotify:track:6jRyCWUAnRVir3OK4jSZvV","さよーならまたいつか！- Sayonara","spotify:artist:1snhtMLeb2DYoMOcVbb8iB","米津玄師","spotify:album:3c9L5LsKV4lIK14pxGu0SG","さよーならまたいつか！- Sayonara","spotify:artist:1snhtMLeb2DYoMOcVbb8iB","米津玄師","2024-04-08","https://i.scdn.co/image/ab67616d0000b27309f54b6f1b6fd9675e2a079a","1","1","201251","https://p.scdn.co/mp3-preview/208bc30c4366a0e79ad11ba0c6e2f8c909791621?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","JPU902400966","","2024-05-18T02:02:47Z"
"spotify:track:5vwc8A7n7JO8C65Co7AkdW","CH4NGE - TeddyLoid Remix","spotify:artist:73agKiU7x2AtIEH2IAK2iS, spotify:artist:3GfNJrDTZY7voXPDx8gH9I","Giga, TeddyLoid","spotify:album:72mmKlShf9SvsGGQuOLi6u","Beyond the way","spotify:artist:73agKiU7x2AtIEH2IAK2iS","Giga","2024-01-06","https://i.scdn.co/image/ab67616d0000b273b34e7e66410f3d933d5bcdbd","1","2","203437","https://p.scdn.co/mp3-preview/a6391d10abe3a87b013533c90c5aafae39e898db?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","JPI102302794","","2024-05-18T02:02:47Z"
"spotify:track:04ZF83ZiQV7kQCqdI6BXUq","にじいろ","spotify:artist:22FsmLO3ZyvgWBy5QbfcQi","絢香","spotify:album:0L8st2swXgp7bPyBNSsfrv","夏恋バスケット♪","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","群星","2020-07-08","https://i.scdn.co/image/ab67616d0000b2738604f82fd5135efacd4d523c","1","20","224720","https://p.scdn.co/mp3-preview/f3ac52e1ebb4f47fe8d957a49d90b83df33054cf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","7","JPB601401807","","2024-05-18T02:02:46Z"
"spotify:track:6qOMJYcatzb177j3N11rd5","ABC","spotify:artist:1Qe4VNycDbzI2unKKDtQ0x, spotify:artist:041GibkKYtPdNlIAqxs1gs, spotify:artist:5DdhWWd83hbrWLXIVx129X","wannasleep, Gummy B, 熊仔","spotify:album:2QtQLczBDz2IiCDvzPf6XV","BS","spotify:artist:1Qe4VNycDbzI2unKKDtQ0x, spotify:artist:041GibkKYtPdNlIAqxs1gs","wannasleep, Gummy B","2023-09-29","https://i.scdn.co/image/ab67616d0000b2732530f7873232f92c0b1ea07f","1","3","199384","https://p.scdn.co/mp3-preview/a6364bf2e5b07e4153707a560808801ca65d8837?cid=9950ac751e34487dbbe027c4fd7f8e99","true","30","DGA092395336","","2024-05-18T02:02:46Z"
"spotify:track:5rSi6AXUWP4pyiaUjGI8yG","はじまりのとき - Live at 国立代々木競技場 第一体育館 2021.11.23","spotify:artist:22FsmLO3ZyvgWBy5QbfcQi","絢香","spotify:album:4cNJ81YxOpsOKK0Jm0mlyX","15th Anniversary Tour 2021 〜もっといい日に〜 (Live at 国立代々木競技場 第一体育館 2021.11.23)","spotify:artist:22FsmLO3ZyvgWBy5QbfcQi","絢香","2023-06-21","https://i.scdn.co/image/ab67616d0000b273b9792ba9d7fa37b7bda9a06b","1","2","285869","https://p.scdn.co/mp3-preview/a7d06efb21337aa9bd9f277913a70c1bc497adf3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","7","JPB602302216","","2024-05-18T02:02:46Z"
"spotify:track:64Ce9XO5NHzgPiKZ71j9Rl","Flavor Of Life","spotify:artist:7lbSsjYACZHn1MSDXPxNF2","宇多田光","spotify:album:4sTehljxd3DNsjHWx3a64L","HEART STATION","spotify:artist:7lbSsjYACZHn1MSDXPxNF2","宇多田光","2008-03-19","https://i.scdn.co/image/ab67616d0000b273189e41798cd255d340b21be9","1","13","293746","https://p.scdn.co/mp3-preview/3a8325a773c7226e5878ba8141435cf0f786b714?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","JPPO01806091","","2024-05-18T02:02:46Z"
"spotify:track:6aJsdU0YaFe8cOElTqzZiG","真夏の果実","spotify:artist:22FsmLO3ZyvgWBy5QbfcQi","絢香","spotify:album:6TXHKhFFMhvWj6GkQCpteA","遊音倶楽部 〜1st grade〜","spotify:artist:22FsmLO3ZyvgWBy5QbfcQi","絢香","2013-09-04","https://i.scdn.co/image/ab67616d0000b273bc3f87b0ef23cc1d232647bc","1","10","293360","https://p.scdn.co/mp3-preview/81fb7adaa385b090c24c2285b6b5658d4ccef28b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","JPB601303764","","2024-05-18T02:02:46Z"
"spotify:track:4o3KjIcDPZ2ReW2b94htYD","Thank You Postman","spotify:artist:1qW9Pi35NXnu7Q8KWyVYe6","陳卓賢 Ian","spotify:album:167G8Hb89AttSYPeFhTuqP","Thank You Postman","spotify:artist:1qW9Pi35NXnu7Q8KWyVYe6","陳卓賢 Ian","2024-04-24","https://i.scdn.co/image/ab67616d0000b273c7f2a72374523518f13d8fa6","1","1","179133","https://p.scdn.co/mp3-preview/6255833e9015e2cf32acaf136bcbf1d1c6aa06e1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","HKG482410840","","2024-05-18T02:02:45Z"
"spotify:track:4ipnJyDU3Lq15qBAYNqlqK","Mi Gente","spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5, spotify:artist:4RSyJzf7ef6Iu2rnLdabNq","J Balvin, Willy William","spotify:album:1ZJtkYBzRb7drznu3UYb3k","Mi Gente","spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5, spotify:artist:4RSyJzf7ef6Iu2rnLdabNq","J Balvin, Willy William","2017-06-30","https://i.scdn.co/image/ab67616d0000b273dc1e881b8bb3e6ca57e82fcd","1","1","189440","https://p.scdn.co/mp3-preview/cf0004fe69d0e7403e9cdacf90593d8df8571268?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","FR22F1701790","","2024-05-18T02:02:45Z"
"spotify:track:1HNvADmPBGAExeyIHkcJtd","Sparkle - Original Version","spotify:artist:1EowJ1WwkMzkCkRomFhui7","RADWIMPS","spotify:album:5TZ0bVy0tqIriXse4qk1HY","Human Bloom","spotify:artist:1EowJ1WwkMzkCkRomFhui7","RADWIMPS","2016-11-23","https://i.scdn.co/image/ab67616d0000b27385b0876389c92ac31f514593","1","12","410213","https://p.scdn.co/mp3-preview/9ef19646f1ab5fb35f088876302056e6835b003d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","JPPO01621596","","2024-05-18T02:02:45Z"
"spotify:track:3tt9i3Hhzq84dPS8H7iSiJ","La Bachata","spotify:artist:0tmwSHipWxN12fsoLcFU3B","Manuel Turizo","spotify:album:7ubO2LZJZFpyhiWMZkRwcH","2000","spotify:artist:0tmwSHipWxN12fsoLcFU3B","Manuel Turizo","2023-03-17","https://i.scdn.co/image/ab67616d0000b2734dd99565ae6453deab7c26e1","1","9","162637","https://p.scdn.co/mp3-preview/0232b53fd7849e6696e1ab3099dd01dd00823f17?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","QZDYA1800087","","2024-05-18T02:02:45Z"
